ticker_id,provider,month,net_flow,total_assets
CVX,BlackRock,2024-06-01,-760591136.54,1093855016.22
CVX,BlackRock,2024-07-01,421339513.61,1515194529.83
CVX,BlackRock,2024-08-01,109083088.75000004,1624277618.58
CVX,BlackRock,2024-09-01,-711593289.7600001,912684328.82
CVX,BlackRock,2024-10-01,-219528143.55000004,693156185.27
CVX,BlackRock,2024-11-01,84770006.38999996,777926191.66
CVX,BlackRock,2024-12-01,-18619740.769999973,759306450.89
DE,Charles Schwab,2023-12-01,0.0,1285733188.87
DE,Charles Schwab,2024-01-01,700837692.91,1986570881.78
DE,Charles Schwab,2024-02-01,-261434398.84000003,1725136482.94
DE,Charles Schwab,2024-03-01,92120098.58000003,1817256581.52
DE,Charles Schwab,2024-04-01,387097398.01,2204353979.53
DE,Charles Schwab,2024-05-01,47638496.149999976,2251992475.68
DE,Charles Schwab,2024-06-01,-29833879.630000025,2222158596.05
DE,Charles Schwab,2024-07-01,-483899233.62,1738259362.43
DE,Charles Schwab,2024-08-01,-268299888.64,1469959473.79
DE,Charles Schwab,2024-09-01,-737302686.8399999,732656786.95
DE,Charles Schwab,2024-10-01,193997459.92999998,926654246.88
DE,Charles Schwab,2024-11-01,-472000089.59,454654157.29
DE,Charles Schwab,2024-12-01,248157849.92999995,702812007.22
DIA,Charles Schwab,2023-12-01,0.0,1937109711.07
DIA,Charles Schwab,2024-01-01,-47003964.43999999,1890105746.63
DIA,Charles Schwab,2024-02-01,-274302301.77,1615803444.86
DIA,Charles Schwab,2024-03-01,-233803344.13,1382000100.73
DIA,Charles Schwab,2024-04-01,162713131.58999997,1544713232.32
DIA,Charles Schwab,2024-05-01,308838141.58,1853551373.9
DIA,Charles Schwab,2024-06-01,120162390.66,1973713764.56
DIA,Charles Schwab,2024-07-01,181995720.51,2155709485.07
DIA,Charles Schwab,2024-08-01,22038324.450000007,2177747809.52
DIA,Charles Schwab,2024-09-01,199870716.78,2377618526.3
DIA,Charles Schwab,2024-10-01,3631704.950000013,2381250231.25
DIA,Charles Schwab,2024-11-01,-312497156.34,2068753074.91
DIA,Charles Schwab,2024-12-01,138276216.66,2207029291.57
EEM,BlackRock,2023-12-01,0.0,1047714038.9
EEM,BlackRock,2024-01-01,-690561191.24,357152847.66
EEM,BlackRock,2024-02-01,-334684567.21999997,22468280.44
EEM,BlackRock,2024-03-01,-73373927.80000007,-50905647.36
EEM,BlackRock,2024-04-01,-646386928.8,-697292576.16
EEM,BlackRock,2024-05-01,1197943723.88,500651147.72
EEM,BlackRock,2024-06-01,1053415602.66,1554066750.38
EEM,BlackRock,2024-07-01,-23709296.74000007,1530357453.64
EEM,BlackRock,2024-08-01,-762966829.32,767390624.32
EEM,BlackRock,2024-09-01,207928024.46,975318648.78
EEM,BlackRock,2024-10-01,180358514.49999997,1155677163.28
EEM,BlackRock,2024-11-01,121518133.13999993,1277195296.42
EEM,BlackRock,2024-12-01,-567028551.77,710166744.65
EFA,BlackRock,2023-12-01,0.0,1337943965.69
EFA,BlackRock,2024-01-01,79871122.07999998,1417815087.77
EFA,BlackRock,2024-02-01,498583337.71000004,1916398425.48
EFA,BlackRock,2024-03-01,-132532316.13000005,1783866109.35
EFA,BlackRock,2024-04-01,7826701.100000069,1791692810.45
EFA,BlackRock,2024-05-01,-377642555.21999997,1414050255.23
EFA,BlackRock,2024-06-01,327760366.7,1741810621.93
EFA,BlackRock,2024-07-01,-558924463.4499999,1182886158.48
EFA,BlackRock,2024-08-01,-490857896.56999993,692028261.91
EFA,BlackRock,2024-09-01,611852331.33,1303880593.24
EFA,BlackRock,2024-10-01,88898062.32999997,1392778655.57
EFA,BlackRock,2024-11-01,280840173.10999995,1673618828.68
EFA,BlackRock,2024-12-01,867840773.81,2541459602.49
EFA,Charles Schwab,2023-12-01,0.0,1507509972.37
EFA,Charles Schwab,2024-01-01,340874532.56,1848384504.93
EFA,Charles Schwab,2024-02-01,125534582.07000001,1973919087.0
EFA,Charles Schwab,2024-03-01,-57205135.61,1916713951.39
EFA,Charles Schwab,2024-04-01,131744167.97,2048458119.36
EFA,Charles Schwab,2024-05-01,-92906814.53,1955551304.83
EFA,Charles Schwab,2024-06-01,-38128306.95,1917422997.88
EFA,Charles Schwab,2024-07-01,-126281161.15999997,1791141836.72
EFA,Charles Schwab,2024-08-01,73717809.76000002,1864859646.48
EFA,Charles Schwab,2024-09-01,-507245074.14,1357614572.34
EFA,Charles Schwab,2024-10-01,-499461079.89,858153492.45
EFA,Charles Schwab,2024-11-01,-57190886.039999984,800962606.41
EFA,Charles Schwab,2024-12-01,-72219662.56000003,728742943.85
EFA,Vanguard,2023-12-01,0.0,772739645.13
EFA,Vanguard,2024-01-01,-222252455.04000002,550487190.09
EFA,Vanguard,2024-02-01,-188075679.37,362411510.72
EFA,Vanguard,2024-03-01,30680744.90000005,393092255.62
EFA,Vanguard,2024-04-01,159157891.83999997,552250147.46
EFA,Vanguard,2024-05-01,1410830158.97,1963080306.43
EFA,Vanguard,2024-06-01,-704199708.08,1258880598.35
EFA,Vanguard,2024-07-01,-1050428782.87,208451815.48
EFA,Vanguard,2024-08-01,252570266.47000003,461022081.95
EFA,Vanguard,2024-09-01,-1113578888.23,-652556806.28
EFA,Vanguard,2024-10-01,-435087421.02,-1087644227.3
EFA,Vanguard,2024-11-01,-1343885075.51,-2431529302.81
EFA,Vanguard,2024-12-01,147761391.54000002,-2283767911.27
FXAIX,BlackRock,2023-12-01,0.0,1940639899.68
FXAIX,BlackRock,2024-01-01,315128379.45,2255768279.13
FXAIX,BlackRock,2024-02-01,-150858037.98999998,2104910241.14
FXAIX,BlackRock,2024-03-01,105298723.71000002,2210208964.85
FXAIX,BlackRock,2024-04-01,23860790.50999999,2234069755.36
FXAIX,BlackRock,2024-05-01,138834980.73000002,2372904736.09
FXAIX,BlackRock,2024-06-01,-131542094.41000001,2241362641.68
FXAIX,BlackRock,2024-07-01,-196233421.64,2045129220.04
FXAIX,BlackRock,2024-08-01,-277571403.07,1767557816.97
FXAIX,BlackRock,2024-09-01,330902092.17,2098459909.14
FXAIX,BlackRock,2024-10-01,-406119101.09999996,1692340808.04
FXAIX,BlackRock,2024-11-01,147120223.77,1839461031.81
FXAIX,BlackRock,2024-12-01,-174476147.14,1664984884.67
FXAIX,Vanguard,2023-12-01,0.0,1562207837.98
FXAIX,Vanguard,2024-01-01,-155359206.64999998,1406848631.33
FXAIX,Vanguard,2024-02-01,-245236337.52000004,1161612293.81
FXAIX,Vanguard,2024-03-01,267023372.46999997,1428635666.28
FXAIX,Vanguard,2024-04-01,-182425394.64999998,1246210271.63
FXAIX,Vanguard,2024-05-01,483891507.23999995,1730101778.87
FXAIX,Vanguard,2024-06-01,386768703.86,2116870482.73
FXAIX,Vanguard,2024-07-01,-175852780.79000005,1941017701.94
FXAIX,Vanguard,2024-08-01,61164853.47999996,2002182555.42
FXAIX,Vanguard,2024-09-01,952205108.99,2954387664.41
FXAIX,Vanguard,2024-10-01,-994807041.88,1959580622.53
FXAIX,Vanguard,2024-11-01,-28127445.45999992,1931453177.07
FXAIX,Vanguard,2024-12-01,-940492910.39,990960266.68
FZROX,BlackRock,2023-12-01,0.0,1987043782.93
FZROX,BlackRock,2024-01-01,-125580920.29000002,1861462862.64
FZROX,BlackRock,2024-02-01,384409725.27,2245872587.91
FZROX,BlackRock,2024-03-01,609972344.75,2855844932.66
FZROX,BlackRock,2024-04-01,387347672.8000001,3243192605.46
FZROX,BlackRock,2024-05-01,-133090441.84,3110102163.62
FZROX,BlackRock,2024-06-01,-178583759.38,2931518404.24
FZROX,BlackRock,2024-07-01,-963073374.6,1968445029.64
FZROX,BlackRock,2024-08-01,617001597.49,2585446627.13
FZROX,BlackRock,2024-09-01,98190758.22,2683637385.35
FZROX,BlackRock,2024-10-01,-250729835.32000002,2432907550.03
FZROX,BlackRock,2024-11-01,-1185303134.21,1247604415.82
FZROX,BlackRock,2024-12-01,-1009506435.28,238097980.54
FZROX,Vanguard,2023-12-01,0.0,1654498492.63
FZROX,Vanguard,2024-01-01,206803476.8,1861301969.43
FZROX,Vanguard,2024-02-01,991633840.41,2852935809.84
FZROX,Vanguard,2024-03-01,377151890.36,3230087700.2
FZROX,Vanguard,2024-04-01,957643012.6299999,4187730712.83
FZROX,Vanguard,2024-05-01,115682719.21000004,4303413432.04
FZROX,Vanguard,2024-06-01,559588993.8900001,4863002425.93
FZROX,Vanguard,2024-07-01,-243502500.59000003,4619499925.34
FZROX,Vanguard,2024-08-01,930813458.19,5550313383.53
FZROX,Vanguard,2024-09-01,-471119528.33000004,5079193855.2
FZROX,Vanguard,2024-10-01,-185045484.29000002,4894148370.91
FZROX,Vanguard,2024-11-01,239478613.75000006,5133626984.66
FZROX,Vanguard,2024-12-01,593886061.73,5727513046.39
GE,BlackRock,2023-12-01,0.0,433979819.54
GE,BlackRock,2024-01-01,2405128.329999998,436384947.87
GE,BlackRock,2024-02-01,140219567.06,576604514.93
GE,BlackRock,2024-03-01,88591829.41,665196344.34
GE,BlackRock,2024-04-01,-252604265.79999998,412592078.54
GE,BlackRock,2024-05-01,-23626995.390000004,388965083.15
GE,BlackRock,2024-06-01,-143580099.5,245384983.65
GE,BlackRock,2024-07-01,-150697099.95,94687883.7
GE,BlackRock,2024-08-01,158883797.91,253571681.61
GE,BlackRock,2024-09-01,77386263.4,330957945.01
GE,BlackRock,2024-10-01,-151166542.56999996,179791402.44
GE,BlackRock,2024-11-01,-8893682.969999999,170897719.47
GE,BlackRock,2024-12-01,32895747.73,203793467.2
GE,Charles Schwab,2023-12-01,0.0,1803991275.81
GE,Charles Schwab,2024-01-01,3125186.889999995,1807116462.7
GE,Charles Schwab,2024-02-01,-30722291.009999998,1776394171.69
GE,Charles Schwab,2024-03-01,17554993.9,1793949165.59
GE,Charles Schwab,2024-04-01,30040579.229999997,1823989744.82
GE,Charles Schwab,2024-05-01,395884.32999999914,1824385629.15
GE,Charles Schwab,2024-06-01,-14625155.609999996,1809760473.54
GE,Charles Schwab,2024-07-01,-7806434.91,1801954038.63
GE,Charles Schwab,2024-08-01,81405233.84,1883359272.47
GE,Charles Schwab,2024-09-01,-8174760.16,1875184512.31
GE,Charles Schwab,2024-10-01,-7553647.42,1867630864.89
GE,Charles Schwab,2024-11-01,-41750020.519999996,1825880844.37
GE,Charles Schwab,2024-12-01,44837239.75000001,1870718084.12
GE,Vanguard,2023-12-01,0.0,162923869.21
GE,Vanguard,2024-01-01,-822268748.41,-659344879.2
GE,Vanguard,2024-02-01,546695278.2,-112649601.0
GE,Vanguard,2024-03-01,286071070.48,173421469.48
GE,Vanguard,2024-04-01,1149854897.28,1323276366.76
GE,Vanguard,2024-05-01,1157959391.51,2481235758.27
GE,Vanguard,2024-06-01,-464736934.0,2016498824.27
GE,Vanguard,2024-07-01,-526803869.99,1489694954.28
GE,Vanguard,2024-08-01,1179723255.6,2669418209.88
GE,Vanguard,2024-09-01,144363236.08,2813781445.96
GE,Vanguard,2024-10-01,-281570023.99,2532211421.97
GE,Vanguard,2024-11-01,425435355.86999995,2957646777.84
GE,Vanguard,2024-12-01,-34822733.29999998,2922824044.54
GOOGL,Charles Schwab,2023-12-01,0.0,1932703280.15
GOOGL,Charles Schwab,2024-01-01,-496823867.91,1435879412.24
GOOGL,Charles Schwab,2024-02-01,-675268836.39,760610575.85
GOOGL,Charles Schwab,2024-03-01,692974167.89,1453584743.74
GOOGL,Charles Schwab,2024-04-01,115487581.47000004,1569072325.21
GOOGL,Charles Schwab,2024-05-01,-270951853.65,1298120471.56
GOOGL,Charles Schwab,2024-06-01,-601672479.28,696447992.28
GOOGL,Charles Schwab,2024-07-01,-319588738.58000004,376859253.7
GOOGL,Charles Schwab,2024-08-01,-162332738.07,214526515.63
GOOGL,Charles Schwab,2024-09-01,-52880229.49999999,161646286.13
GOOGL,Charles Schwab,2024-10-01,674699555.98,836345842.11
GOOGL,Charles Schwab,2024-11-01,90080261.54999995,926426103.66
GOOGL,Charles Schwab,2024-12-01,-3229784.719999999,923196318.94
GOOGL,Vanguard,2023-12-01,0.0,692451330.84
GOOGL,Vanguard,2024-01-01,-1101834137.95,-409382807.11
GOOGL,Vanguard,2024-02-01,1160947200.01,751564392.9
GOOGL,Vanguard,2024-03-01,222112286.92000002,973676679.82
GOOGL,Vanguard,2024-04-01,-392810844.71000004,580865835.11
GOOGL,Vanguard,2024-05-01,-1391118284.2,-810252449.09
GOOGL,Vanguard,2024-06-01,310501931.76,-499750517.33
GOOGL,Vanguard,2024-07-01,-2102556653.29,-2602307170.62
GOOGL,Vanguard,2024-08-01,-429958980.86,-3032266151.48
GOOGL,Vanguard,2024-09-01,-145484396.12999997,-3177750547.61
GOOGL,Vanguard,2024-10-01,-840649186.22,-4018399733.83
GOOGL,Vanguard,2024-11-01,-390075714.48,-4408475448.31
GOOGL,Vanguard,2024-12-01,681323386.27,-3727152062.04
GS,Charles Schwab,2023-12-01,0.0,225510371.0
GS,Charles Schwab,2024-01-01,388554937.57,614065308.57
GS,Charles Schwab,2024-02-01,-57774871.31000003,556290437.26
GS,Charles Schwab,2024-03-01,1305733461.7,1862023898.96
GS,Charles Schwab,2024-04-01,-495843987.98,1366179910.98
GS,Charles Schwab,2024-05-01,-452968511.08000004,913211399.9
GS,Charles Schwab,2024-06-01,107410779.49000004,1020622179.39
GS,Charles Schwab,2024-07-01,-605685392.29,414936787.1
GS,Charles Schwab,2024-08-01,872484421.66,1287421208.76
GS,Charles Schwab,2024-09-01,782014491.6600001,2069435700.42
GS,Charles Schwab,2024-10-01,-892840121.12,1176595579.3
GS,Charles Schwab,2024-11-01,709799413.79,1886394993.09
GS,Charles Schwab,2024-12-01,-162946914.04999998,1723448079.04
HD,Charles Schwab,2023-12-01,0.0,1847880676.15
HD,Charles Schwab,2024-01-01,-601336172.26,1246544503.89
HD,Charles Schwab,2024-02-01,-141719128.99000013,1104825374.9
HD,Charles Schwab,2024-03-01,517070159.71000004,1621895534.61
HD,Charles Schwab,2024-04-01,360957224.25,1982852758.86
HD,Charles Schwab,2024-05-01,872371869.43,2855224628.29
HD,Charles Schwab,2024-06-01,91568544.74000004,2946793173.03
HD,Charles Schwab,2024-07-01,-847930123.46,2098863049.57
HD,Charles Schwab,2024-08-01,-127520990.44999996,1971342059.12
HD,Charles Schwab,2024-09-01,344050238.68,2315392297.8
HD,Charles Schwab,2024-10-01,639908145.69,2955300443.49
HD,Charles Schwab,2024-11-01,231977994.38,3187278437.87
HD,Charles Schwab,2024-12-01,506468531.15,3693746969.02
HON,Charles Schwab,2023-12-01,0.0,1851758283.48
HON,Charles Schwab,2024-01-01,-253996805.37,1597761478.11
HON,Charles Schwab,2024-02-01,29381330.98000001,1627142809.09
HON,Charles Schwab,2024-03-01,-297061225.7,1330081583.39
HON,Charles Schwab,2024-04-01,128594468.00000003,1458676051.39
HON,Charles Schwab,2024-05-01,-12940124.320000038,1445735927.07
HON,Charles Schwab,2024-06-01,-107098015.65,1338637911.42
HON,Charles Schwab,2024-07-01,116804015.59999998,1455441927.02
HON,Charles Schwab,2024-08-01,-243842543.65999997,1211599383.36
HON,Charles Schwab,2024-09-01,-3082588.200000018,1208516795.16
HON,Charles Schwab,2024-10-01,498441834.13,1706958629.29
HON,Charles Schwab,2024-11-01,-172511967.73999998,1534446661.55
HON,Charles Schwab,2024-12-01,-323684021.45,1210762640.1
HON,Vanguard,2023-12-01,0.0,851363405.32
HON,Vanguard,2024-01-01,24584380.970000003,875947786.29
HON,Vanguard,2024-02-01,56173098.580000006,932120884.87
HON,Vanguard,2024-03-01,-26186815.450000007,905934069.42
HON,Vanguard,2024-04-01,-4928852.840000002,901005216.58
HON,Vanguard,2024-05-01,-36239418.559999995,864765798.02
HON,Vanguard,2024-06-01,14891421.879999995,879657219.9
HON,Vanguard,2024-07-01,80646403.5,960303623.4
HON,Vanguard,2024-08-01,115998100.89,1076301724.29
HON,Vanguard,2024-09-01,-9846227.530000009,1066455496.76
HON,Vanguard,2024-10-01,110668179.47,1177123676.23
HON,Vanguard,2024-11-01,-28870123.439999998,1148253552.79
HON,Vanguard,2024-12-01,-5546471.280000009,1142707081.51
IEMG,BlackRock,2023-12-01,0.0,883255780.85
IEMG,BlackRock,2024-01-01,-22833962.92,860421817.93
IEMG,BlackRock,2024-02-01,-196550271.12,663871546.81
IEMG,BlackRock,2024-03-01,-96319614.60999995,567551932.2
IEMG,BlackRock,2024-04-01,58127788.95000001,625679721.15
IEMG,BlackRock,2024-05-01,352693674.03,978373395.18
IEMG,BlackRock,2024-06-01,432636902.4,1411010297.58
IEMG,BlackRock,2024-07-01,89841217.83000003,1500851515.41
IEMG,BlackRock,2024-08-01,-86265342.04999998,1414586173.36
IEMG,BlackRock,2024-09-01,-128386918.16000003,1286199255.2
IEMG,BlackRock,2024-10-01,284928285.02000004,1571127540.22
IEMG,BlackRock,2024-11-01,-59912096.08999999,1511215444.13
IEMG,BlackRock,2024-12-01,113067001.94,1624282446.07
IEMG,Charles Schwab,2023-12-01,0.0,1362841527.82
IEMG,Charles Schwab,2024-01-01,25798006.230000004,1388639534.05
IEMG,Charles Schwab,2024-02-01,25926213.380000003,1414565747.43
IEMG,Charles Schwab,2024-03-01,147506349.29999998,1562072096.73
IEMG,Charles Schwab,2024-04-01,31427762.830000013,1593499859.56
IEMG,Charles Schwab,2024-05-01,-45967958.129999995,1547531901.43
IEMG,Charles Schwab,2024-06-01,69897066.29,1617428967.72
IEMG,Charles Schwab,2024-07-01,104263546.87,1721692514.59
IEMG,Charles Schwab,2024-08-01,27641033.770000003,1749333548.36
IEMG,Charles Schwab,2024-09-01,-36215234.09,1713118314.27
IEMG,Charles Schwab,2024-10-01,12200697.14,1725319011.41
IEMG,Charles Schwab,2024-11-01,-29926074.779999997,1695392936.63
IEMG,Charles Schwab,2024-12-01,53852560.1,1749245496.73
INTC,BlackRock,2023-12-01,0.0,544977248.25
INTC,BlackRock,2024-01-01,-37926195.129999995,507051053.12
INTC,BlackRock,2024-02-01,-42456597.86,464594455.26
INTC,BlackRock,2024-03-01,42149691.69,506744146.95
INTC,BlackRock,2024-04-01,-429358252.88,77385894.07
INTC,BlackRock,2024-05-01,141509267.44,218895161.51
INTC,BlackRock,2024-06-01,-77531071.14,141364090.37
INTC,BlackRock,2024-07-01,-50439518.27,90924572.1
INTC,BlackRock,2024-08-01,-188733110.35,-97808538.25
INTC,BlackRock,2024-09-01,-124320900.8,-222129439.05
INTC,BlackRock,2024-10-01,-69111818.22999999,-291241257.28
INTC,BlackRock,2024-11-01,47175527.17000001,-244065730.11
INTC,BlackRock,2024-12-01,25962064.369999997,-218103665.74
INTC,Charles Schwab,2023-12-01,0.0,267289251.74
INTC,Charles Schwab,2024-01-01,104854183.70000002,372143435.44
INTC,Charles Schwab,2024-02-01,-213393022.76,158750412.68
INTC,Charles Schwab,2024-03-01,-188786948.19,-30036535.51
INTC,Charles Schwab,2024-04-01,312016327.18999994,281979791.68
INTC,Charles Schwab,2024-05-01,-64764550.27999998,217215241.4
INTC,Charles Schwab,2024-06-01,-163338755.75,53876485.65
INTC,Charles Schwab,2024-07-01,294215297.94,348091783.59
INTC,Charles Schwab,2024-08-01,-129591524.99000001,218500258.6
INTC,Charles Schwab,2024-09-01,313708214.41,532208473.01
INTC,Charles Schwab,2024-10-01,-212366229.57999998,319842243.43
INTC,Charles Schwab,2024-11-01,-185127268.94,134714974.49
INTC,Charles Schwab,2024-12-01,-45573944.5,89141029.99
INTC,Vanguard,2023-12-01,0.0,397345718.24
INTC,Vanguard,2024-01-01,45896558.71000001,443242276.95
INTC,Vanguard,2024-02-01,-345519357.52,97722919.43
INTC,Vanguard,2024-03-01,-25976437.92,71746481.51
INTC,Vanguard,2024-04-01,64587510.309999995,136333991.82
INTC,Vanguard,2024-05-01,172857194.32999998,309191186.15
INTC,Vanguard,2024-06-01,-53026074.19999999,256165111.95
INTC,Vanguard,2024-07-01,-66675515.51,189489596.44
INTC,Vanguard,2024-08-01,-17132631.61,172356964.83
INTC,Vanguard,2024-09-01,-32146386.439999994,140210578.39
INTC,Vanguard,2024-10-01,190871393.5,331081971.89
INTC,Vanguard,2024-11-01,-295125705.08,35956266.81
INTC,Vanguard,2024-12-01,-51309633.780000016,-15353366.97
IVV,Charles Schwab,2023-12-01,0.0,1152341345.63
IVV,Charles Schwab,2024-01-01,-185940470.29,966400875.34
IVV,Charles Schwab,2024-02-01,-62130343.63,904270531.71
IVV,Charles Schwab,2024-03-01,146023941.54999998,1050294473.26
IVV,Charles Schwab,2024-04-01,100429752.02000001,1150724225.28
IVV,Charles Schwab,2024-05-01,201081982.17000002,1351806207.45
IVV,Charles Schwab,2024-06-01,-48293625.56999999,1303512581.88
IVV,Charles Schwab,2024-07-01,-71114526.49,1232398055.39
IVV,Charles Schwab,2024-08-01,-173971173.81,1058426881.58
IVV,Charles Schwab,2024-09-01,-102708532.16999999,955718349.41
IVV,Charles Schwab,2024-10-01,26443038.41,982161387.82
IVV,Charles Schwab,2024-11-01,100152350.72999999,1082313738.55
IVV,Charles Schwab,2024-12-01,205615538.63,1287929277.18
IWM,BlackRock,2023-12-01,0.0,1951239607.83
IWM,BlackRock,2024-01-01,566730765.4300001,2517970373.26
IWM,BlackRock,2024-02-01,-216726670.27999988,2301243702.98
IWM,BlackRock,2024-03-01,-710345639.7800001,1590898063.2
IWM,BlackRock,2024-04-01,792336927.5600001,2383234990.76
IWM,BlackRock,2024-05-01,44418664.21000004,2427653654.97
IWM,BlackRock,2024-06-01,608821883.45,3036475538.42
IWM,BlackRock,2024-07-01,-580736219.36,2455739319.06
IWM,BlackRock,2024-08-01,235511773.58999997,2691251092.65
IWM,BlackRock,2024-09-01,-251428134.44,2439822958.21
IWM,BlackRock,2024-10-01,733600695.3199999,3173423653.53
IWM,BlackRock,2024-11-01,-76337631.05999999,3097086022.47
IWM,BlackRock,2024-12-01,-1174062102.38,1923023920.09
IWM,Charles Schwab,2023-12-01,0.0,1692491009.75
IWM,Charles Schwab,2024-01-01,133470888.21999994,1825961897.97
IWM,Charles Schwab,2024-02-01,-471737469.3000001,1354224428.67
IWM,Charles Schwab,2024-03-01,416224872.28000003,1770449300.95
IWM,Charles Schwab,2024-04-01,1002173951.0400001,2772623251.99
IWM,Charles Schwab,2024-05-01,-82992696.85,2689630555.14
IWM,Charles Schwab,2024-06-01,67126976.18,2756757531.32
IWM,Charles Schwab,2024-07-01,-305090104.6,2451667426.72
IWM,Charles Schwab,2024-08-01,154504875.25000003,2606172301.97
IWM,Charles Schwab,2024-09-01,-326553034.75,2279619267.22
IWM,Charles Schwab,2024-10-01,-104733118.55000003,2174886148.67
IWM,Charles Schwab,2024-11-01,-948115746.61,1226770402.06
IWM,Charles Schwab,2024-12-01,-397404157.45000005,829366244.61
IWM,Vanguard,2023-12-01,0.0,827958689.93
IWM,Vanguard,2024-01-01,83667646.27,911626336.2
IWM,Vanguard,2024-02-01,-381589904.31,530036431.89
IWM,Vanguard,2024-03-01,-175637363.19,354399068.7
IWM,Vanguard,2024-04-01,-288180345.82,66218722.88
IWM,Vanguard,2024-05-01,-613179145.46,-546960422.58
IWM,Vanguard,2024-06-01,-181592982.02000004,-728553404.6
IWM,Vanguard,2024-07-01,-32304059.080000013,-760857463.68
IWM,Vanguard,2024-08-01,35360540.75999999,-725496922.92
IWM,Vanguard,2024-09-01,495017787.87,-230479135.05
IWM,Vanguard,2024-10-01,-712123817.3399999,-942602952.39
IWM,Vanguard,2024-11-01,373512855.46000004,-569090096.93
IWM,Vanguard,2024-12-01,-190518146.7,-759608243.63
JNJ,Charles Schwab,2023-12-01,0.0,594931332.98
JNJ,Charles Schwab,2024-01-01,-169327069.92999998,425604263.05
JNJ,Charles Schwab,2024-02-01,-1022169629.27,-596565366.22
JNJ,Charles Schwab,2024-03-01,294655662.91999996,-301909703.3
JNJ,Charles Schwab,2024-04-01,779370614.4200001,477460911.12
JNJ,Charles Schwab,2024-05-01,2047534413.58,2524995324.7
JNJ,Charles Schwab,2024-06-01,-87700458.98000002,2437294865.72
JNJ,Charles Schwab,2024-07-01,20834023.53999999,2458128889.26
JNJ,Charles Schwab,2024-08-01,-213481456.61999997,2244647432.64
JNJ,Charles Schwab,2024-09-01,4903760.220000088,2249551192.86
JNJ,Charles Schwab,2024-10-01,230963456.11000004,2480514648.97
JNJ,Charles Schwab,2024-11-01,-122463069.00000003,2358051579.97
JNJ,Charles Schwab,2024-12-01,-144514804.57,2213536775.4
JNJ,Vanguard,2023-12-01,0.0,485622017.47
JNJ,Vanguard,2024-01-01,-251347637.02999997,234274380.44
JNJ,Vanguard,2024-02-01,-150073307.41,84201073.03
JNJ,Vanguard,2024-03-01,192066360.5,276267433.53
JNJ,Vanguard,2024-04-01,-394936824.56,-118669391.03
JNJ,Vanguard,2024-05-01,-86070318.45,-204739709.48
JNJ,Vanguard,2024-06-01,413975782.99,209236073.51
JNJ,Vanguard,2024-07-01,37590487.89999999,246826561.41
JNJ,Vanguard,2024-08-01,174999935.25,421826496.66
JNJ,Vanguard,2024-09-01,-369186591.45,52639905.21
JNJ,Vanguard,2024-10-01,-431161801.21999997,-378521896.01
JNJ,Vanguard,2024-11-01,-134153484.91,-512675380.92
JNJ,Vanguard,2024-12-01,208204643.01,-304470737.91
KO,BlackRock,2023-12-01,0.0,356867892.56
KO,BlackRock,2024-01-01,95951941.29000004,452819833.85
KO,BlackRock,2024-02-01,739479591.36,1192299425.21
KO,BlackRock,2024-03-01,-352140710.13000005,840158715.08
KO,BlackRock,2024-04-01,18245279.86000005,858403994.94
KO,BlackRock,2024-05-01,49705469.08999999,908109464.03
KO,BlackRock,2024-06-01,-892122491.1,15986972.93
KO,BlackRock,2024-07-01,3460401.289999984,19447374.22
KO,BlackRock,2024-08-01,-395149526.21,-375702151.99
KO,BlackRock,2024-09-01,219339930.8,-156362221.19
KO,BlackRock,2024-10-01,-35837401.269999996,-192199622.46
KO,BlackRock,2024-11-01,-55738634.23999998,-247938256.7
KO,BlackRock,2024-12-01,-692181227.7,-940119484.4
KO,Charles Schwab,2023-12-01,0.0,199943233.24
KO,Charles Schwab,2024-01-01,116217149.97,316160383.21
KO,Charles Schwab,2024-02-01,15284593.830000011,331444977.04
KO,Charles Schwab,2024-03-01,-51380237.82,280064739.22
KO,Charles Schwab,2024-04-01,-110237931.44,169826807.78
KO,Charles Schwab,2024-05-01,-39186894.61999999,130639913.16
KO,Charles Schwab,2024-06-01,89191947.41000001,219831860.57
KO,Charles Schwab,2024-07-01,-28769729.869999994,191062130.7
KO,Charles Schwab,2024-08-01,38502090.71,229564221.41
KO,Charles Schwab,2024-09-01,-237995537.21,-8431315.8
KO,Charles Schwab,2024-10-01,-1431465.610000005,-9862781.41
KO,Charles Schwab,2024-11-01,198695801.66000003,188833020.25
KO,Charles Schwab,2024-12-01,169633248.17000002,358466268.42
KO,Vanguard,2023-12-01,0.0,142070714.22
KO,Vanguard,2024-01-01,405803344.77,547874058.99
KO,Vanguard,2024-02-01,-143463528.57999998,404410530.41
KO,Vanguard,2024-03-01,40049278.209999986,444459808.62
KO,Vanguard,2024-04-01,-95607578.02999997,348852230.59
KO,Vanguard,2024-05-01,397658662.1,746510892.69
KO,Vanguard,2024-06-01,-532028313.44,214482579.25
KO,Vanguard,2024-07-01,-174830453.1,39652126.15
KO,Vanguard,2024-08-01,-437311634.46999997,-397659508.32
KO,Vanguard,2024-09-01,-1795927.3000000268,-399455435.62
KO,Vanguard,2024-10-01,8979478.219999984,-390475957.4
KO,Vanguard,2024-11-01,201934289.48,-188541667.92
KO,Vanguard,2024-12-01,-132991886.65,-321533554.57
LLY,BlackRock,2023-12-01,0.0,937732791.32
LLY,BlackRock,2024-01-01,-501451890.41,436280900.91
